Timestamp, x_f, y_f, yaw_f, x_se, y_se, yaw_se, x_th, y_th, yaw_th, x_fo, y_fo, yaw_fo, x_fi, y_fi, yaw_fi
284.9000000,-9.80039015981,-0.000199327921992,-0.003633221232936966,-9.19965812816,0.000159099696178,0.002950214750056118,-0.000389063395675,-8.42483704957e-05,-0.003934351537354518,3.06914945286e-05,8.00001070713,0.0004340970325450076,9.00019881513,7.00005467076,7.598956764376334e-05
284.59000000,-9.80038966845,-0.000197659798059,-0.0036967305425284437,-9.19965798754,0.000159456121017,0.0029804291289602367,-0.000388227116266,-8.67112621949e-05,-0.003974641258454956,3.12410184959e-05,8.00001105955,0.0004421799154297497,9.0001990383,7.00005512384,7.19938557751943e-05
284.115000000,-9.80039269184,-0.000199413304121,-0.0037823945949421994,-9.19965780228,0.000159879531038,0.0030145045608500013,-0.000386973696248,-8.94094551317e-05,-0.004019342112121026,3.18835177616e-05,8.00001147265,0.00045180330181100964,9.00019932077,7.00005567308,6.72810628866046e-05
284.168000000,-9.80039816317,-0.000200995237281,-0.0038560427878887374,-9.19965760786,0.000160279651517,0.00304483184182309,-0.000385961797919,-9.3278441525e-05,-0.004069645942198718,3.24813161031e-05,8.0000118579,0.0004609051766100512,9.00019960219,7.00005620107,6.287002481094633e-05
284.221000000,-9.80039754007,-0.000200897621215,-0.003935699485548926,-9.1996573979,0.000160678532714,0.003073399997810846,-0.000385715339574,-9.5731539299e-05,-0.004115597233663862,3.30996529855e-05,8.0000122545,0.0004700217107509765,9.00019988246,7.00005672917,5.8520053264470785e-05
284.271000000,-9.80040666193,-0.000205765057921,-0.004012799620055609,-9.19965717697,0.000161058751414,0.0030988345092624273,-0.000385757653876,-9.85720176977e-05,-0.004156640113312765,3.36733511039e-05,8.00001262346,0.00047861635868936316,9.00020011531,7.00005721196,5.450065854613307e-05
284.322000000,-9.80040357495,-0.00020278043843,-0.004082496117001812,-9.19965694142,0.000161443104112,0.0031233424962480425,-0.000384293800766,-0.000100941150676,-0.004200735633476917,3.42665631317e-05,8.00001300467,0.0004873895157379131,9.00020039012,7.0000577245,5.041737996823207e-05
284.378000000,-9.8004094057,-0.00020602936002,-0.004168561510432809,-9.19965666582,0.000161865532162,0.003148677661263616,-0.000382942809358,-0.000103340460081,-0.004249032423879199,3.49090741443e-05,8.0000134178,0.0004970174027118491,9.0002006792,7.00005828145,4.600611351446798e-05
284.432000000,-9.80041002576,-0.000206570152185,-0.004297918931816506,-9.19965638959,0.00016226556869,0.003171228775957219,-0.000382789178075,-0.000105430182343,-0.0042910477484727075,3.55090989202e-05,8.00001380383,0.0005061246532180751,9.00020094129,7.00005880327,4.189900669389209e-05
284.484000000,-9.80040820813,-0.000209666988041,-0.004752936374574436,-9.19965833862,0.000163959217636,0.0030826485751729716,-0.000382060794483,-0.000108613634052,-0.004395177192410752,3.61069150036e-05,8.00001418912,0.0005152316370101914,9.00020122994,7.00005933978,3.782000827323214e-05
284.537000000,-9.79978290505,-0.000218296265856,-0.00517465625737469,-9.19965915953,0.000166055913982,0.0026573658683631163,-0.000382552889295,-0.000113518655333,-0.004758129280827069,3.67252624445e-05,8.00001458575,0.0005243532957243326,9.00020151729,7.00005987615,3.379559652037283e-05
284.588000000,-9.79222697457,-0.000221965561882,-0.004341138739828571,-9.19964452467,0.000165413223234,0.0024901188283688192,-0.000383395580794,-0.000117974900026,-0.005098763530825088,3.73001684637e-05,8.0000149564,0.0005331179039938532,9.00020177471,7.00006038332,2.9990807301583482e-05
284.646000000,-9.77614102561,-0.000258868825277,-0.0032303529528191688,-9.19963445155,0.000170699239205,0.0022268706653836034,-0.000382523402111,-0.000122369067357,-0.005446107352585432,3.79839848125e-05,8.00001539501,0.000543106983109864,9.00020208039,7.00006096748,2.5709917272451945e-05
284.699000000,-9.75485769257,-0.000191403022718,-0.0014300708829202999,-9.19845665701,0.000123142466427,0.0022542189917349018,-0.000382639580925,-0.000126271906555,-0.0057622735745186116,3.85840247569e-05,8.00001578107,0.0005522185684264502,9.00020234817,7.00006149579,2.1861802291631807e-05
284.755000000,-9.72825318206,-0.000136699682822,-0.00045887381914277926,-9.19083756732,0.000252600019125,0.003003796742859148,-0.000383061576937,-0.000130991224298,-0.006090284057071096,3.92231449767e-05,8.00001619184,0.0005616865993292043,9.00020265299,7.00006205901,1.7892052378666445e-05
284.808000000,-9.70155003385,-0.000129918042979,-0.00027941123146703475,-9.17836362568,0.000158682500446,0.0031326650540775907,-0.000383727830869,-0.000135899105374,-0.006406155339143191,3.98231910201e-05,8.00001657791,0.0005707999315448461,9.00020292291,7.00006258983,1.4138284068871745e-05
284.865000000,-9.67181888502,-0.000262540862878,-0.0001145518219736286,-9.16061679376,0.000267715873311,0.003752266342677947,-0.000382903597236,-0.00014066938135,-0.006754566649433181,4.04886420453e-05,8.00001700575,0.0005807803728705275,9.00020325614,7.00006319129,1.0046583837315153e-05
284.918000000,-9.64450946524,-0.0001399055969,0.0009047550140815008,-9.14355306162,0.00016581707026,0.0040565067222509445,-0.000382322474242,-0.000143555454048,-0.007028062387670071,4.11048513345e-05,8.00001740188,0.0005899069050341667,9.0002035306,7.00006372631,6.3852271672607975e-06
284.974000000,-9.61541011707,-0.000116390447713,0.0018020819912694139,-9.12581766242,0.000466468270976,0.0040953657917260885,-0.00038277424626,-0.00014852797032,-0.007301516437578976,4.17473903713e-05,8.00001781508,0.0005995449890458101,9.00020383238,7.00006429825,2.5542887592247795e-06
