Timestamp, x_f, y_f, yaw_f, x_se, y_se, yaw_se, x_th, y_th, yaw_th, x_fo, y_fo, yaw_fo, x_fi, y_fi, yaw_fi
128.945000000,-9.80006879793,8.48467683812e-06,0.004293306833350279,-9.20052397042,-0.000158626715067,-0.0065481283723318635,-0.000175157672722,0.000140638367888,0.007776699578101645,4.62528149897e-05,8.0000305252,0.0002768022765751562,9.00006014292,7.0000186207,-0.0010623437707910678
128.995000000,-9.80007187192,1.12624832674e-05,0.0043586608016518615,-9.20052975283,-0.000161184605287,-0.006633771064925477,-0.000177893048802,0.000141235301615,0.007866262184218688,4.68997509707e-05,8.0000309757,0.0002807911091318817,9.00006046319,7.00001865588,-0.0010744334400751916
129.48000000,-9.80007339594,1.38682189552e-05,0.004431956419417987,-9.20053100526,-0.000160280434634,-0.006715698345449496,-0.000185097179429,0.000143738326063,0.007959843576423724,4.76214748286e-05,8.00003147781,0.0002851994524955689,9.00006094814,7.00001873208,-0.0010876598066664799
129.104000000,-9.80007414996,1.56754286168e-05,0.004507160049389043,-9.2005340356,-0.000161258889559,-0.00681383749485146,-0.00018457372276,0.000142373046629,0.008058612949487459,4.83554460572e-05,8.00003198925,0.0002897740770239692,9.00006157682,7.00001884028,-0.0011013524387442426
129.155000000,-9.80007521021,1.79420028318e-05,0.004575197624411678,-9.20053957283,-0.000162845547029,-0.006896119403330185,-0.000192686865786,0.000145811450509,0.008155510790159234,4.9056380302e-05,8.00003247723,0.00029410320793239866,9.00006195492,7.00001889911,-0.0011143592989950545
129.209000000,-9.80007796643,2.09317675542e-05,0.0046491672348630934,-9.20053925766,-0.000162088660486,-0.006990021767670287,-0.000191172645845,0.000143084890187,0.008248557658179051,4.97844018418e-05,8.00003298413,0.00029860156654222417,9.00006229161,7.00001897096,-0.0011277739224817014
129.261000000,-9.80007940314,2.32864246946e-05,0.0047202462475750846,-9.20054951563,-0.000166540309712,-0.007082232992529228,-0.000195910078818,0.000144698399112,0.00834567697886855,5.04853943668e-05,8.00003347207,0.0003029359966901081,9.00006244127,7.00001888263,-0.0011408793313856102
129.317000000,-9.80007984304,2.5327051714e-05,0.0047976607399929615,-9.2005438577,-0.000161152589326,-0.0071846822839523785,-0.000200087136091,0.000145149241401,0.008442375650199263,5.1240341398e-05,8.00003399752,0.0003076067525341399,9.00006283221,7.00001891654,-0.001155138199862583
129.368000000,-9.80008373658,2.83652556445e-05,0.0048656679709881525,-9.20054882934,-0.000162092815859,-0.007293371817378536,-0.000201080987867,0.000144761493194,0.008537659039947687,5.19351722293e-05,8.00003448056,0.00031186456799731744,9.00006328009,7.00001911495,-0.0011678777663426889
129.421000000,-9.80008395362,3.01986752725e-05,0.004937262894586876,-9.20056367084,-0.000169155225615,-0.007394322520150365,-0.000210742537186,0.000148609514854,0.008636758495950237,5.26424739456e-05,8.0000349733,0.0003162890159350254,9.0000636799,7.00001918773,-0.001181019772637135
129.478000000,-9.80008490009,3.20918916326e-05,0.005016601349364326,-9.20056206832,-0.000166772599825,-0.007483316150549404,-0.000207934766789,0.000145542855333,0.00873513962929272,5.34010279842e-05,8.00003550198,0.000321049822788778,9.00006372686,7.00001897059,-0.00119531370671778
129.537000000,-9.80008879233,3.59219768689e-05,0.0050902960179324075,-9.20056885793,-0.000169719569334,-0.00758910060000175,-0.000215510263047,0.000148570509103,0.00884540386392704,5.42065260876e-05,8.00003606158,0.00032598535553796603,9.0000644847,7.00001913612,-0.0012097560114106398
129.595000000,-9.79776813361,8.84678603503e-05,0.005691205259509357,-9.20057118031,-0.000171573419148,-0.007886111035008744,-0.000227679851419,0.000147314980756,0.00853288828525127,5.49885079505e-05,8.0000366055,0.00033083841022466947,9.00006486163,7.00001925479,-0.00122395053594813
129.649000000,-9.78941193249,0.000154757665365,0.005985416071400218,-9.20058322531,-0.000171772064283,-0.008240783394034635,-0.000311768340734,0.000149436715259,0.008646551212829966,5.57167805686e-05,8.00003711224,0.00033535962699841984,9.00006484231,7.0000189759,-0.0012375974859987154
129.699000000,-9.77576175815,0.000332767895383,0.006949502468908338,-9.20069510401,-0.000168277308328,-0.007855160595227497,-0.000366366816575,0.000149532852862,0.00851689580658136,5.64180152957e-05,8.00003760001,0.0003397160722814111,9.00006539848,7.00001914812,-0.0012506008096888962
129.759000000,-9.75482103078,0.000498076244429,0.008049683921423847,-9.20042944446,-0.000152537863744,-0.007766633942394291,-0.000443466650019,0.000149205696508,0.008524960851962738,5.72000980302e-05,8.00003814387,0.0003445782847614671,9.00006588645,7.00001925816,-0.0012648992733300785
129.809000000,-9.73326204248,0.000677515881677,0.009135230175509393,-9.19370502375,-8.23525579322e-05,-0.007472996870835013,-0.000497620907424,0.000148734889977,0.008450341749465674,5.78745173713e-05,8.00003861302,0.0003487723940518106,9.00006594975,7.0000193071,-0.0012773673411764894
129.865000000,-9.70789951696,0.00116889491078,0.010892364643033196,-9.17906936301,-0.00016610153794,-0.007247189220032264,-0.00056872174966,0.000148522905692,0.008432284192212156,5.86235453743e-05,8.00003913339,0.0003533901987075994,9.00006640128,7.00001924595,-0.0012908853960220917
129.924000000,-9.67932025632,0.00140191421783,0.012709427718764557,-9.15965308456,-0.000280645721886,-0.006628762077826889,-0.000639869438435,0.000148184549253,0.008375989432161232,5.94327993966e-05,8.00003969611,0.0003584295226658802,9.00006708756,7.00001937471,-0.0013055051071196788
