Timestamp, x_f, y_f, yaw_f, x_se, y_se, yaw_se, x_th, y_th, yaw_th, x_fo, y_fo, yaw_fo, x_fi, y_fi, yaw_fi
256.379000000,-9.69998126136,4.83752484221e-05,0.0030172958459470786,-9.20013016991,-8.81185800628e-05,-0.004969734524374647,9.05268063216e-05,4.00010745686,0.001969381605860633,4.30206439739e-05,3.50002017818,0.0007032496946334719,-0.000113951535691,3.00006374614,0.00106631640076938
256.390000000,-9.69998124919,4.83798194109e-05,0.0030181454171149236,-9.20013026426,-8.81824547915e-05,-0.004970941163567989,9.05403826847e-05,4.00010747102,0.001969588991507162,4.30397708719e-05,3.50002019126,0.000703435725014277,-0.000113950236434,3.00006375718,0.001066433219751414
256.400000000,-9.69998121897,4.84174999335e-05,0.0030190677799849337,-9.20013035555,-8.82427214327e-05,-0.004972136327019012,9.05461357908e-05,4.00010747945,0.0019697848969123205,4.30418453825e-05,3.50002019349,0.0007036062028323754,-0.000113966864331,3.00006375717,0.0010665563549574094
256.410000000,-9.69998118855,4.84494426532e-05,0.0030199819638937245,-9.20013045552,-8.83344729025e-05,-0.004973455020197856,9.05497597284e-05,4.00010748547,0.001969978112281381,4.30417408774e-05,3.5000201949,0.0007037752514967928,-0.000113985500544,3.00006375648,0.001066680690097429
256.421000000,-9.69998115724,4.84446875711e-05,0.0030208485780182106,-9.20013055131,-8.84208162323e-05,-0.004974761550649163,9.05651189181e-05,4.00010750179,0.0019701884915603782,4.30629494122e-05,3.50002020858,0.0007039629587813791,-0.000113982095766,3.000063768,0.0010667953398940248
256.432000000,-9.69998112502,4.84379759663e-05,0.0030217072654373832,-9.20013063658,-8.84849463683e-05,-0.004975979852917017,9.05786883896e-05,4.00010751595,0.001970395968145183,4.3082076298e-05,3.50002022166,0.0007041489901542696,-0.000113980718849,3.00006377905,0.0010669113114676252
256.442000000,-9.69998107196,4.8468121666e-05,0.0030226404912486295,-9.20013071889,-8.85452611231e-05,-0.004977186663640895,9.05844347928e-05,4.00010752437,0.001970591963438103,4.30841508128e-05,3.50002022389,0.0007043194687300328,-0.000113997266799,3.00006377905,0.0010670335995482858
256.452000000,-9.69998101902,4.84920157279e-05,0.003023565479922144,-9.20013081002,-8.86299503885e-05,-0.004978513309666123,9.05880515834e-05,4.00010753039,0.0019707852688523857,4.30840463092e-05,3.5000202253,0.0007044885181237954,-0.000114015825913,3.00006377838,0.0010671570882423034
256.463000000,-9.69998096531,4.84746717173e-05,0.003024444337802584,-9.20013089693,-8.87097100241e-05,-0.004979827793990161,9.06034041526e-05,4.00010754671,0.001970995740507073,4.31052548362e-05,3.50002023898,0.000704676226432731,-0.000114012341094,3.00006378991,0.001067270892676072
256.473000000,-9.69998091083,4.8455481303e-05,0.003025315203436988,-9.20013097437,-8.87706359895e-05,-0.0049810532833186845,9.06169667621e-05,4.00010756087,0.0019712033076583653,4.31243817098e-05,3.50002025206,0.000704862258797888,-0.000114010886963,3.00006380098,0.00106738601958604
256.483000000,-9.69998083387,4.84823102834e-05,0.003026262241445158,-9.20013104891,-8.88276924468e-05,-0.00498226726821143,9.06227064883e-05,4.00010756929,0.001971399392473751,4.31264562288e-05,3.50002025429,0.0007050327381314687,-0.000114027355441,3.000063801,0.0010675074644606037
256.493000000,-9.6999808154,4.84816036608e-05,0.0030271704976521183,-9.20013113206,-8.89058219951e-05,-0.004983598504942924,9.06263161593e-05,4.00010757531,0.0019715927875677223,4.31263517269e-05,3.5000202557,0.0007052017882547361,-0.000114045837926,3.00006380035,0.0010676301106580172
256.504000000,-9.69998066915,4.86180113807e-05,0.0030280336529495107,-9.20013121105,-8.89792793584e-05,-0.004984917572543287,9.06416621329e-05,4.00010759162,0.0019718033512368094,4.31475602461e-05,3.50002026938,0.0007053894975880949,-0.000114042273569,3.0000638119,0.0010677430743612824
256.514000000,-9.69998068881,4.83599760395e-05,0.003028921161540729,-9.20013128112,-8.90366406295e-05,-0.004986147137046006,9.0655217767e-05,4.00010760577,0.001972011010221697,4.31666871075e-05,3.50002028246,0.0007055755309456041,-0.000114040742715,3.00006382298,0.0010678573612545395
256.524000000,-9.69998070632,4.81191960158e-05,0.003029805120441683,-9.20013134831,-8.90901075893e-05,-0.0049873651926272515,9.06609508334e-05,4.00010761419,0.001972207185447089,4.31687616307e-05,3.50002028469,0.0007057460110370418,-0.000114057132234,3.00006382302,0.0010679779679382947
256.534000000,-9.69998061301,4.81666363453e-05,0.003030758870795958,-9.20013142387,-8.91626316001e-05,-0.004988698840800144,9.06645534036e-05,4.00010762021,0.001972400671089927,4.31686571303e-05,3.5000202861,0.0007059150618898461,-0.000114075538586,3.00006382238,0.0010680997766591117
256.544000000,-9.69998051791,4.82080095588e-05,0.003031704418201347,-9.20013149523,-8.92307135813e-05,-0.004990020322056718,9.06798928055e-05,4.00010763652,0.0019726113273231594,4.31898656417e-05,3.50002029978,0.0007061027722477256,-0.000114071895213,3.00006383395,0.0010682119048156177
256.554000000,-9.69998041368,4.82166394705e-05,0.0030325828583217585,-9.20013155799,-8.92845223085e-05,-0.0049912520392636816,9.06934414656e-05,4.00010765067,0.0019728190789563608,4.32089924909e-05,3.50002031286,0.0007062888065976693,-0.000114070288142,3.00006384505,0.0010683253568747064
256.564000000,-9.69998030888,4.82210738713e-05,0.0030334527308223556,-9.20013161789,-8.93344175833e-05,-0.004992472247644848,9.06991678959e-05,4.00010765909,0.00197301534509514,4.32110670183e-05,3.50002031509,0.0007064592874470335,-0.000114086599222,3.0000638451,0.0010684451305946877
