Timestamp, x_f, y_f, yaw_f, x_se, y_se, yaw_se, x_th, y_th, yaw_th, x_fo, y_fo, yaw_fo, x_fi, y_fi, yaw_fi
269.576000000,-9.80011268653,6.73831017796e-05,0.0027782006584648046,-9.19995047985,-3.05823851123e-05,-0.001750670116791491,0.000385889988924,8.99989989781,-0.003078760072519029,3.11745626324e-05,8.00003687017,0.00031303594958538664,9.00016918991,7.00004589358,-0.00041253128495637176
269.631000000,-9.80011210276,6.86099571754e-05,0.0028576324858003654,-9.19994929703,-3.29589678927e-05,-0.0018039081976617768,0.000388706904082,8.99989804233,-0.003161686286555382,3.18141623081e-05,8.0000380265,0.0003220710799899265,9.00016925727,7.00004660375,-0.00042093999931299504
269.686000000,-9.80011035857,6.84581961507e-05,0.0029470816965589163,-9.19994988226,-3.57970766378e-05,-0.0018629039581838527,0.000392587759178,8.99989585863,-0.0032323082291806486,3.26549902009e-05,8.00003942502,0.00033129702563806273,9.00016935332,7.00004735388,-0.00042952844345128083
269.741000000,-9.8001127825,7.22928951962e-05,0.0030270096997453556,-9.19995116226,-3.94384516726e-05,-0.0019177250299900457,0.000396119216716,8.99989372517,-0.003303185411898875,3.34018380629e-05,8.00004084324,0.0003406151240348294,9.00016943858,7.00004809136,-0.00043786525769717036
269.791000000,-9.80011344556,7.47564404841e-05,0.0031104420276580826,-9.19995251189,-4.26307177137e-05,-0.001972228295315629,0.000399695339747,8.99989167071,-0.0033750180067986285,3.44310415822e-05,8.0000415228,0.00034940325725624146,9.00016954315,7.00004881596,-0.0004457913915190899
269.843000000,-9.80011227303,7.57111226747e-05,0.0031895653802356287,-9.19995182945,-4.44923933721e-05,-0.002026035539087789,0.000402658817281,8.99988942248,-0.0034424173394107752,3.49602251155e-05,8.000042645,0.0003573694798591414,9.00016960066,7.00004911969,-0.0004527652515315432
269.900000000,-9.80011736198,8.01309633546e-05,0.0032733456632054667,-9.19995400628,-4.83837925597e-05,-0.002084782337254667,0.000406442796132,8.99988712886,-0.0035160906585117706,3.59144080872e-05,8.00004396603,0.0003667861361108351,9.00016966972,7.00004916673,-0.000460183314282887
269.953000000,-9.80011628695,8.17153034701e-05,0.003353123324424592,-9.19995362405,-5.13241796051e-05,-0.0021407247842844443,0.000410081765757,8.99988475598,-0.0035881369526342536,3.68197476663e-05,8.00004522926,0.0003757984266502116,9.00016972782,7.00004918807,-0.00046716849679331326
270.5000000,-9.8001125563,8.05672994873e-05,0.0029705653585886684,-9.1999500919,-5.44517386801e-05,-0.0024019976700987385,0.00041347645443,8.99988257187,-0.003657158946884139,3.77884639896e-05,8.00004575371,0.00038428648114323903,9.00016978707,7.00004918307,-0.000473816840592054
270.59000000,-9.80011268213,8.4164627496e-05,0.0026419948579898605,-9.19994825525,-6.01408071934e-05,-0.002853887301651959,0.000417254481407,8.999880554,-0.0037302679373910816,3.84567619508e-05,8.00004716462,0.0003931913085608406,9.00016986676,7.00004920478,-0.000480645903498618
270.112000000,-9.80008583402,8.61482664575e-05,0.0025832920685624726,-9.19994870794,-6.44495587281e-05,-0.0032525349941000836,0.000421049562614,8.99987859067,-0.003799867523049725,3.92818384733e-05,8.00004843771,0.00040192816418740517,9.00016999502,7.00004919754,-0.000487186444568354
270.163000000,-9.79982397665,8.88240774903e-05,0.002461622002018442,-9.19994319913,-6.78619989593e-05,-0.0036318530866552507,0.000424878807629,8.99987653556,-0.003869152708291362,4.01076370672e-05,8.00004971049,0.0004106597508678114,9.00016997268,7.00004927345,-0.0004937192383691299
270.213000000,-9.79532675146,4.55545341939e-05,0.003714478219271454,-9.19784409925,-0.000248358273755,-0.004472180663075657,0.000428431323675,8.99987462695,-0.0039340366430661005,4.09083754406e-05,8.00005023171,0.000418862520945365,9.00017008549,7.00004951549,-0.000499830150827184
270.269000000,-9.78333015221,0.000236158997062,0.006116698172234034,-9.19241314534,-0.000332756874269,-0.00529553569186148,0.000432289287634,8.99987236457,-0.004007845816331304,4.15966775686e-05,8.00005169318,0.00042818609568829425,9.0001702058,7.00004956147,-0.0005067896926076871
270.319000000,-9.76765206274,0.000326795169111,0.007633492421528018,-9.18468822356,-0.00029407945521,-0.006058268213832962,0.000436583103725,8.99987073465,-0.0040749523154414375,4.24217909544e-05,8.00005296626,0.0004369243164065201,9.00017030213,7.00004990969,-0.0005131077677631582
270.371000000,-9.75142729522,0.00041995028698,0.008489806019527545,-9.17639728375,-0.000588323077106,-0.006732792810930165,0.000441489765205,8.99986949204,-0.004140433983451935,4.32433214487e-05,8.0000541203,0.0004452880549949066,9.00017047059,7.00005057469,-0.0005191860347816317
270.422000000,-9.73486413232,0.000673569600176,0.009042782991893391,-9.16769908958,-0.000330250740338,-0.0073118391230902816,0.000444778391383,8.9998671779,-0.004206902052484283,4.39723024164e-05,8.00005473249,0.000453656393567107,9.00017066577,7.00005125838,-0.0005253936883846367
270.477000000,-9.71690688569,0.00084384611658,0.009220234017883081,-9.15859924912,-0.000149748657962,-0.007713937147352426,0.000447978148012,8.99986368512,-0.004273404784388079,4.48732056939e-05,8.00005606132,0.000462767265424191,9.00017086528,7.00005198335,-0.0005319452732000106
270.531000000,-9.6992282513,0.00102968173159,0.00912195442087915,-9.14992089095,-0.00062499282273,-0.008097161635739036,0.000452511444193,8.99986347617,-0.004359471698751462,4.5795920225e-05,8.00005732224,0.0004718174471650387,9.00017107395,7.00005270172,-0.0005383008623494387
