Timestamp, x, y, yaw
10. 585000000, -8.49998397538, 1.22175683604e-05, 2.4497530782523154e-05
10. 595000000, -8.49998395443, 1.22335361863e-05, 2.4518651348624476e-05
10. 605000000, -8.49998393561, 1.22480177811e-05, 2.4539309141378556e-05
10. 615000000, -8.49998392985, 1.22536961434e-05, 2.4559202113480642e-05
10. 625000000, -8.49998392652, 1.22575318025e-05, 2.4578656389641138e-05
10. 635000000, -8.49998390557, 1.22734995531e-05, 2.4599776799128073e-05
10. 645000000, -8.49998388676, 1.22879810662e-05, 2.4620434430176723e-05
10. 655000000, -8.49998388099, 1.22936595256e-05, 2.464032720836868e-05
10. 665000000, -8.49998387766, 1.2297495282e-05, 2.4659781286117764e-05
10. 675000000, -8.49998385672, 1.23134629572e-05, 2.4680901539401147e-05
10. 685000000, -8.4999838379, 1.23279443888e-05, 2.4701559009161944e-05
10. 695000000, -8.49998383213, 1.23336229452e-05, 2.4721451594095895e-05
10. 705000000, -8.49998382881, 1.23374587989e-05, 2.4740905474125407e-05
10. 715000000, -8.49998380786, 1.23534263989e-05, 2.4762025571703654e-05
10. 725000000, -8.49998378904, 1.23679077488e-05, 2.4782682880670072e-05
10. 735000000, -8.49998378328, 1.23735864023e-05, 2.480257527192325e-05
10. 745000000, -8.49998377995, 1.23774223532e-05, 2.4822028953745794e-05
10. 755000000, -8.499983759, 1.23933898779e-05, 2.4843148894989724e-05
10. 765000000, -8.49998374019, 1.24078711461e-05, 2.4863806042506685e-05
10. 775000000, -8.49998373442, 1.24135498967e-05, 2.4883698239880586e-05
10. 785000000, -8.49998373109, 1.2417385945e-05, 2.4903151723367006e-05
10. 795000000, -8.49998371015, 1.24333533944e-05, 2.492427150874138e-05
10. 805000000, -8.49998369133, 1.24478345809e-05, 2.494492849533212e-05
10. 815000000, -8.49998368556, 1.24535134286e-05, 2.496482049955067e-05
10. 825000000, -8.49998368224, 1.24573495741e-05, 2.498427378537731e-05
10. 835000000, -8.49998366129, 1.24733169482e-05, 2.5005393415071342e-05
10. 845000000, -8.49998364247, 1.24877980531e-05, 2.502605024085157e-05
10. 855000000, -8.49998363671, 1.24934769979e-05, 2.5045942051513642e-05
10. 865000000, -8.49998363338, 1.24973132406e-05, 2.5065395139279964e-05
10. 876000000, -8.49998361243, 1.25132805394e-05, 2.5086514613038204e-05
10. 886000000, -8.49998359362, 1.25277615627e-05, 2.510717127775706e-05
10. 897000000, -8.49998358785, 1.25334406045e-05, 2.5127062895067018e-05
10. 907000000, -8.49998358452, 1.25372769445e-05, 2.514651578499356e-05
10. 917000000, -8.49998356357, 1.2553244168e-05, 2.516763510231303e-05
10. 927000000, -8.49998354476, 1.25677251096e-05, 2.5188291605507526e-05
10. 937000000, -8.49998353899, 1.25734042485e-05, 2.5208183028780137e-05
10. 947000000, -8.49998353566, 1.25772406857e-05, 2.522763572019441e-05
10. 957000000, -8.49998351472, 1.2593207834e-05, 2.524875488165873e-05
10. 968000000, -8.4999834959, 1.26076886939e-05, 2.5269411223892247e-05
10. 978000000, -8.49998349013, 1.26133679298e-05, 2.5289302454165592e-05
10. 988000000, -8.49998348681, 1.26172044643e-05, 2.5308754948100944e-05
10. 998000000, -8.49998346586, 1.26331715373e-05, 2.5329873954119497e-05
11. 8000000, -8.49998344704, 1.26476523155e-05, 2.535053013581948e-05
11. 18000000, -8.49998344127, 1.26533316485e-05, 2.5370421172850518e-05
11. 28000000, -8.49998343795, 1.26571682803e-05, 2.5389873469043493e-05
11. 38000000, -8.499983417, 1.26731352779e-05, 2.5410992319400806e-05
11. 48000000, -8.49998339818, 1.26876159744e-05, 2.5431648340337154e-05
11. 59000000, -8.49998339242, 1.26932954045e-05, 2.545153918444673e-05
11. 70000000, -8.49998338909, 1.26971321335e-05, 2.547099128321404e-05
11. 80000000, -8.49998336814, 1.27130990559e-05, 2.5492109978108058e-05
11. 90000000, -8.49998334933, 1.27275796708e-05, 2.551276583848871e-05
11. 100000000, -8.49998334356, 1.27332591979e-05, 2.5532656489415925e-05
11. 110000000, -8.49998334023, 1.27370960242e-05, 2.5552108390522312e-05
11. 120000000, -8.49998331928, 1.27530628712e-05, 2.5573226929945562e-05
11. 131000000, -8.49998330047, 1.27675434044e-05, 2.559388262977335e-05
11. 141000000, -8.4999832947, 1.27732230286e-05, 2.5613773087903275e-05
11. 151000000, -8.49998329137, 1.27770599521e-05, 2.5633224791710037e-05
11. 162000000, -8.49998327043, 1.27930267238e-05, 2.565434317565003e-05
11. 172000000, -8.49998325161, 1.28075071754e-05, 2.5674998714905564e-05
11. 184000000, -8.49998324584, 1.28131868966e-05, 2.569488898004615e-05
11. 194000000, -8.49998324251, 1.28170239173e-05, 2.5714340486432463e-05
11. 204000000, -8.49998322157, 1.28329906138e-05, 2.573545871545886e-05
11. 215000000, -8.49998320275, 1.28474709836e-05, 2.5756114094713134e-05
11. 225000000, -8.49998319698, 1.28531508019e-05, 2.5776004167745713e-05
11. 236000000, -8.49998319366, 1.28569879199e-05, 2.5795455477524972e-05
11. 246000000, -8.49998317271, 1.28729545411e-05, 2.5816573552084605e-05
11. 256000000, -8.49998315389, 1.28874348293e-05, 2.583722877175291e-05
11. 266000000, -8.49998314812, 1.28931147446e-05, 2.585711865246258e-05
11. 277000000, -8.4999831448, 1.28969519599e-05, 2.587656976543657e-05
11. 287000000, -8.49998312385, 1.29129185057e-05, 2.5897687685045925e-05
11. 297000000, -8.49998310503, 1.29273987122e-05, 2.5918342744654698e-05
11. 308000000, -8.49998309927, 1.29330787246e-05, 2.59382324328649e-05
11. 318000000, -8.49998309594, 1.29369160371e-05, 2.595768334885035e-05
11. 328000000, -8.49998307499, 1.29528825076e-05, 2.5978801113399807e-05
11. 338000000, -8.49998305618, 1.29673626325e-05, 2.599945601286164e-05
11. 348000000, -8.49998305041, 1.29730427419e-05, 2.601934550860572e-05
11. 358000000, -8.49998304708, 1.29768801516e-05, 2.603879622760015e-05
11. 368000000, -8.49998302613, 1.29928465468e-05, 2.6059913837374468e-05
11. 378000000, -8.49998300732, 1.300732659e-05, 2.608056857696203e-05
11. 388000000, -8.49998300155, 1.30130067964e-05, 2.6100457880625994e-05
11. 398000000, -8.49998299822, 1.30168443034e-05, 2.611990840305821e-05
11. 408000000, -8.49998297727, 1.30328106233e-05, 2.6141025858137916e-05
11. 418000000, -8.49998295846, 1.30472905848e-05, 2.6161680437980845e-05
11. 428000000, -8.49998295269, 1.30529708883e-05, 2.6181569549522408e-05
11. 438000000, -8.49998294936, 1.30568084925e-05, 2.6201019875344272e-05
11. 451000000, -8.49998292841, 1.30727747371e-05, 2.6222137176098877e-05
11. 462000000, -8.4999829096, 1.30872546169e-05, 2.6242791596466816e-05
11. 472000000, -8.49998290383, 1.30929350174e-05, 2.6262680515809164e-05
11. 482000000, -8.4999829005, 1.30967727188e-05, 2.6282130644968056e-05
11. 492000000, -8.49998287956, 1.31127388881e-05, 2.6303247791245258e-05
11. 502000000, -8.49998286074, 1.31272186863e-05, 2.632390205205722e-05
11. 512000000, -8.49998285497, 1.31328991838e-05, 2.6343790779640105e-05
11. 522000000, -8.49998285164, 1.31367369825e-05, 2.636324071253986e-05
11. 532000000, -8.4999828307, 1.31527030764e-05, 2.6384357704451437e-05
11. 542000000, -8.49998281188, 1.3167182793e-05, 2.640501180579245e-05
11. 552000000, -8.49998280611, 1.31728633875e-05, 2.642490034173823e-05
11. 562000000, -8.49998280278, 1.31767012834e-05, 2.644435007852029e-05
11. 572000000, -8.49998278184, 1.3192667302e-05, 2.6465466916179377e-05
11. 582000000, -8.49998276302, 1.32071469369e-05, 2.6486120858181427e-05
11. 592000000, -8.49998275725, 1.32128276284e-05, 2.650600920201208e-05
11. 602000000, -8.49998275392, 1.32166656215e-05, 2.65254587422191e-05
11. 612000000, -8.49998273298, 1.32326315649e-05, 2.6546575425461992e-05
11. 622000000, -8.49998271416, 1.3247111118e-05, 2.6567229207954616e-05
11. 632000000, -8.49998270839, 1.32527919066e-05, 2.6587117360397884e-05
11. 642000000, -8.49998270506, 1.32566299969e-05, 2.6606566704689275e-05
11. 652000000, -8.49998268412, 1.32725958649e-05, 2.662768323414535e-05
11. 662000000, -8.4999826653, 1.32870753364e-05, 2.6648336857752558e-05
11. 672000000, -8.49998265953, 1.3292756222e-05, 2.666822481880348e-05
11. 682000000, -8.4999826562, 1.32965944096e-05, 2.6687673967246036e-05
11. 694000000, -8.49998263526, 1.33125602023e-05, 2.6708790342962912e-05
11. 705000000, -8.49998261644, 1.33270395921e-05, 2.672944380773315e-05
11. 715000000, -8.49998261067, 1.33327205747e-05, 2.6749331577511427e-05
11. 725000000, -8.49998260734, 1.33365588595e-05, 2.676878053021374e-05
11. 735000000, -8.4999825864, 1.33525245768e-05, 2.6789896752665777e-05
11. 745000000, -8.49998256758, 1.3367003885e-05, 2.681055005906667e-05
11. 755000000, -8.49998256181, 1.33726849647e-05, 2.6830437638025563e-05
11. 765000000, -8.49998255848, 1.33765233466e-05, 2.6849886395399242e-05
11. 775000000, -8.49998253754, 1.33924889887e-05, 2.6871002464130832e-05
11. 787000000, -8.49998251872, 1.34069682152e-05, 2.689165561173753e-05
11. 798000000, -8.49998251295, 1.34126493918e-05, 2.6911542999819337e-05
11. 808000000, -8.49998250962, 1.3416487871e-05, 2.693099156187425e-05
11. 818000000, -8.49998248868, 1.34324534378e-05, 2.6952107476944078e-05
11. 830000000, -8.49998246986, 1.34469325826e-05, 2.6972760465797557e-05
11. 840000000, -8.49998246409, 1.34526138562e-05, 2.6992647662408427e-05
11. 850000000, -8.49998246076, 1.34564524326e-05, 2.7012096028496903e-05
11. 860000000, -8.49998243981, 1.3472417924e-05, 2.703321179002664e-05
11. 870000000, -8.499982421, 1.34868969872e-05, 2.7053864620254784e-05
11. 880000000, -8.49998241523, 1.34925783578e-05, 2.707375162623208e-05
11. 890000000, -8.4999824119, 1.34964170314e-05, 2.7093199797140678e-05
11. 900000000, -8.49998239095, 1.35123824475e-05, 2.711431540502147e-05
11. 910000000, -8.49998237214, 1.3526861429e-05, 2.713496807648581e-05
11. 920000000, -8.49998236637, 1.35325428966e-05, 2.715485489093566e-05
11. 930000000, -8.49998236304, 1.35363816674e-05, 2.7174302865855653e-05
11. 940000000, -8.49998234209, 1.35523470082e-05, 2.7195418320225586e-05
11. 950000000, -8.49998232328, 1.3566825908e-05, 2.721607083307862e-05
11. 960000000, -8.49998231751, 1.35725074726e-05, 2.7235957456847756e-05
11. 970000000, -8.49998231418, 1.35763463406e-05, 2.725540523659367e-05
11. 980000000, -8.49998229323, 1.3592311606e-05, 2.7276520537576006e-05
11. 990000000, -8.49998227442, 1.36067904241e-05, 2.7297172891954462e-05
12. 0, -8.49998226865, 1.36124720857e-05, 2.7317059324542633e-05
12. 10000000, -8.49998226532, 1.36163110509e-05, 2.7336506908646142e-05
12. 20000000, -8.49998224437, 1.3632276241e-05, 2.735762205629573e-05
12. 30000000, -8.49998222556, 1.36467549775e-05, 2.7378274252253033e-05
12. 40000000, -8.49998221979, 1.36524367361e-05, 2.739816049451583e-05
12. 50000000, -8.49998221645, 1.36562757984e-05, 2.7417607883826865e-05
12. 60000000, -8.49998219551, 1.36722409132e-05, 2.7438722878462395e-05
12. 70000000, -8.4999821767, 1.3686719568e-05, 2.7459374916344548e-05
12. 80000000, -8.49998217092, 1.36924014236e-05, 2.7479260968181204e-05
12. 90000000, -8.49998216759, 1.36962405831e-05, 2.7498708162566643e-05
12. 100000000, -8.49998214665, 1.37122056226e-05, 2.7519823004604136e-05
12. 111000000, -8.49998212783, 1.37266841957e-05, 2.7540474884802435e-05
12. 121000000, -8.49998212206, 1.37323661483e-05, 2.756036074676731e-05
12. 131000000, -8.49998211873, 1.3736205405e-05, 2.7579807746803554e-05
12. 141000000, -8.49998209779, 1.37521703692e-05, 2.7600922436390482e-05
12. 151000000, -8.49998207897, 1.37666488606e-05, 2.7621574159016963e-05
12. 161000000, -8.4999820732, 1.37723309102e-05, 2.764145983098381e-05
12. 171000000, -8.49998206987, 1.37761702641e-05, 2.766090663654968e-05
12. 181000000, -8.49998204893, 1.37921351529e-05, 2.7682021173318555e-05
12. 191000000, -8.49998203011, 1.38066135627e-05, 2.7702672738041015e-05
12. 201000000, -8.49998202434, 1.38122957092e-05, 2.7722558219463485e-05
12. 212000000, -8.49998202101, 1.38161351603e-05, 2.7742004830013217e-05
12. 222000000, -8.49998200006, 1.38320999738e-05, 2.7763119213965974e-05
12. 232000000, -8.49998198125, 1.38465783019e-05, 2.778377062074796e-05
12. 242000000, -8.49998197548, 1.38522605454e-05, 2.7803655912014025e-05
12. 252000000, -8.49998197215, 1.38561000937e-05, 2.782310232787349e-05
12. 262000000, -8.4999819512, 1.38720648318e-05, 2.7844216558670603e-05
12. 272000000, -8.49998193239, 1.38865430782e-05, 2.7864867807221783e-05
12. 282000000, -8.49998192662, 1.38922254187e-05, 2.7884752908179896e-05
