Timestamp, x, y, yaw
10. 807000000, -8.799988351, 8.63698724811e-06, 1.7214401129316945e-05
10. 817000000, -8.79998833217, 8.65147619063e-06, 1.723507386778042e-05
10. 828000000, -8.79998832642, 8.65714580295e-06, 1.7254984713508103e-05
10. 838000000, -8.7999883231, 8.66097269785e-06, 1.7274457267678326e-05
10. 848000000, -8.79998830215, 8.67694721947e-06, 1.7295592154675683e-05
10. 858000000, -8.79998828333, 8.69143608036e-06, 1.731626472273965e-05
10. 868000000, -8.79998827757, 8.69710579003e-06, 1.733617536547209e-05
10. 878000000, -8.79998827426, 8.70093278241e-06, 1.7355647712191237e-05
10. 888000000, -8.79998825331, 8.71690722885e-06, 1.7376782434360877e-05
10. 898000000, -8.79998823448, 8.73139600813e-06, 1.7397454832530562e-05
10. 908000000, -8.79998822873, 8.73706581516e-06, 1.7417365272849354e-05
10. 918000000, -8.79998822541, 8.74089290503e-06, 1.7436837412645053e-05
10. 928000000, -8.79998820446, 8.75686727629e-06, 1.7457971969921024e-05
10. 938000000, -8.79998818564, 8.77135597395e-06, 1.7478644198069733e-05
10. 948000000, -8.79998817988, 8.77702587832e-06, 1.749855443583926e-05
10. 958000000, -8.79998817657, 8.78085306568e-06, 1.7518026368570526e-05
10. 968000000, -8.79998815562, 8.79682736176e-06, 1.7539160761033638e-05
10. 978000000, -8.79998813679, 8.8113159778e-06, 1.755983281923212e-05
10. 988000000, -8.79998813104, 8.81698597952e-06, 1.7579742854076614e-05
10. 998000000, -8.79998812772, 8.82081326435e-06, 1.759921457937632e-05
11. 8000000, -8.79998810677, 8.83678748524e-06, 1.7620348806550426e-05
11. 18000000, -8.79998808795, 8.85127601966e-06, 1.764102069435942e-05
11. 28000000, -8.79998808219, 8.85694611871e-06, 1.766093052591586e-05
11. 39000000, -8.79998807888, 8.86077350101e-06, 1.768040204341962e-05
11. 49000000, -8.79998805792, 8.8767476467e-06, 1.7701536105028374e-05
11. 59000000, -8.7999880391, 8.89123609948e-06, 1.7722207822169447e-05
11. 69000000, -8.79998803335, 8.89690629586e-06, 1.7742117450560698e-05
11. 79000000, -8.79998803003, 8.90073377562e-06, 1.7761588760408212e-05
11. 89000000, -8.79998800908, 8.91670784612e-06, 1.778272265684412e-05
11. 99000000, -8.79998799025, 8.93119621727e-06, 1.7803394203704376e-05
11. 109000000, -8.7999879845, 8.93686651098e-06, 1.7823303629473796e-05
11. 119000000, -8.79998798119, 8.94069408821e-06, 1.7842774732212095e-05
11. 129000000, -8.79998796023, 8.95666808352e-06, 1.7863908464128033e-05
11. 139000000, -8.79998794141, 8.97115637305e-06, 1.788457984136255e-05
11. 149000000, -8.79998793565, 8.97682676409e-06, 1.790448906501968e-05
11. 159000000, -8.79998793234, 8.98065443878e-06, 1.7923959961134785e-05
11. 169000000, -8.79998791139, 8.99662835891e-06, 1.7945093528792616e-05
11. 179000000, -8.79998789256, 9.01111656682e-06, 1.796576473663456e-05
11. 190000000, -8.79998788681, 9.01678705519e-06, 1.79856737580462e-05
11. 200000000, -8.79998788349, 9.02061482735e-06, 1.8005144447429144e-05
11. 210000000, -8.79998786254, 9.03658867229e-06, 1.8026277850830146e-05
11. 221000000, -8.79998784372, 9.05107679858e-06, 1.8046948889308788e-05
11. 231000000, -8.79998783796, 9.05674738428e-06, 1.8066857708916345e-05
11. 241000000, -8.79998783465, 9.06057525391e-06, 1.808632819201041e-05
11. 251000000, -8.79998781369, 9.07654902366e-06, 1.8107461431255474e-05
11. 261000000, -8.79998779487, 9.09103706833e-06, 1.8128132300445166e-05
11. 271000000, -8.79998778912, 9.09670775135e-06, 1.8148040918082903e-05
11. 281000000, -8.7999877858, 9.10053571844e-06, 1.8167511194671768e-05
11. 291000000, -8.79998776485, 9.116509413e-06, 1.8188644269846236e-05
11. 301000000, -8.79998774602, 9.13099737605e-06, 1.8209314969889716e-05
11. 311000000, -8.79998774027, 9.1366681564e-06, 1.8229223385729054e-05
11. 321000000, -8.79998773695, 9.14049622095e-06, 1.8248693456021595e-05
11. 331000000, -8.799987716, 9.15646984031e-06, 1.8269826367058486e-05
11. 341000000, -8.79998769718, 9.17095772173e-06, 1.829049689786407e-05
11. 352000000, -8.79998769142, 9.17662859939e-06, 1.8310405111816535e-05
11. 362000000, -8.79998768811, 9.1804567614e-06, 1.832987497574598e-05
11. 372000000, -8.79998766716, 9.19643030556e-06, 1.83510077227513e-05
11. 382000000, -8.79998764833, 9.21091810536e-06, 1.837167808435829e-05
11. 392000000, -8.79998764258, 9.21658908033e-06, 1.839158609661727e-05
11. 402000000, -8.79998763926, 9.22041733979e-06, 1.8411055754338826e-05
11. 412000000, -8.79998761831, 9.23639080876e-06, 1.843218833765075e-05
11. 422000000, -8.79998759949, 9.25087852693e-06, 1.8452858530489687e-05
11. 432000000, -8.79998759373, 9.25654959922e-06, 1.847276634125243e-05
11. 442000000, -8.79998759041, 9.26037795613e-06, 1.849223579301922e-05
11. 452000000, -8.79998756946, 9.2763513499e-06, 1.851336821233722e-05
11. 462000000, -8.79998755064, 9.29083898644e-06, 1.8534038236066585e-05
11. 472000000, -8.79998754488, 9.29651015604e-06, 1.8553945844923817e-05
11. 482000000, -8.79998754157, 9.30033861039e-06, 1.8573415090287246e-05
11. 492000000, -8.79998752061, 9.31631192896e-06, 1.8594547345655062e-05
11. 502000000, -8.79998750179, 9.33079948387e-06, 1.861521720030931e-05
11. 513000000, -8.79998749604, 9.33647075077e-06, 1.8635124607998477e-05
11. 524000000, -8.79998749272, 9.34029930258e-06, 1.8654593647675917e-05
11. 534000000, -8.79998747177, 9.35627254595e-06, 1.8675725739730414e-05
11. 545000000, -8.79998745294, 9.37076001924e-06, 1.8696395425978696e-05
11. 555000000, -8.79998744719, 9.37643138345e-06, 1.8716302632475745e-05
11. 565000000, -8.79998744387, 9.3802600327e-06, 1.873577146646617e-05
11. 575000000, -8.79998742292, 9.39623320088e-06, 1.87569033950669e-05
11. 585000000, -8.7999874041, 9.41072059253e-06, 1.8777572912752368e-05
11. 595000000, -8.79998739834, 9.41639205405e-06, 1.8797479918286047e-05
11. 605000000, -8.79998739502, 9.42022080074e-06, 1.8816948546806694e-05
11. 615000000, -8.79998737407, 9.43619389373e-06, 1.8838080312304382e-05
11. 625000000, -8.79998735525, 9.45068120376e-06, 1.8858749661756762e-05
11. 635000000, -8.79998734949, 9.45635276257e-06, 1.8878656465973447e-05
11. 645000000, -8.79998734618, 9.4601816067e-06, 1.8898124888681534e-05
11. 655000000, -8.79998732523, 9.47615462447e-06, 1.891925649028362e-05
11. 665000000, -8.7999873064, 9.49064185287e-06, 1.8939925670734962e-05
11. 675000000, -8.79998730065, 9.49631350896e-06, 1.8959832273524532e-05
11. 685000000, -8.79998729733, 9.50014245052e-06, 1.897930049030001e-05
11. 695000000, -8.79998727638, 9.51611539309e-06, 1.9000431928362435e-05
11. 705000000, -8.79998725756, 9.53060253985e-06, 1.9021100940190847e-05
11. 715000000, -8.7999872518, 9.53627429323e-06, 1.9041007341752246e-05
11. 725000000, -8.79998724848, 9.54010333222e-06, 1.906047535283146e-05
11. 735000000, -8.79998722753, 9.55607619958e-06, 1.9081606627984396e-05
11. 745000000, -8.79998720871, 9.57056326472e-06, 1.9102275471755315e-05
11. 755000000, -8.79998720295, 9.57623511539e-06, 1.9122181672887716e-05
11. 765000000, -8.79998719963, 9.58006425183e-06, 1.914164947899444e-05
11. 775000000, -8.79998717868, 9.59603704398e-06, 1.916278059105563e-05
11. 785000000, -8.79998715986, 9.61052402748e-06, 1.9183449266644316e-05
11. 796000000, -8.7999871541, 9.61619597544e-06, 1.920335526677076e-05
11. 806000000, -8.79998715079, 9.6200252093e-06, 1.9222822867406646e-05
11. 817000000, -8.79998712983, 9.63599792624e-06, 1.9243953816421172e-05
11. 827000000, -8.79998711101, 9.65048482811e-06, 1.9264622323841216e-05
11. 837000000, -8.79998710525, 9.65615687335e-06, 1.9284528123512476e-05
11. 847000000, -8.79998710194, 9.65998620464e-06, 1.9303995519191105e-05
11. 857000000, -8.79998708099, 9.67595884637e-06, 1.9325126305663284e-05
11. 867000000, -8.79998706216, 9.69044566662e-06, 1.9345794645396125e-05
11. 877000000, -8.79998705641, 9.69611780914e-06, 1.9365700244424947e-05
11. 887000000, -8.79998705309, 9.69994723785e-06, 1.9385167434976174e-05
11. 897000000, -8.79998703214, 9.71591980437e-06, 1.940629805805703e-05
11. 907000000, -8.79998701332, 9.73040654298e-06, 1.9426966229354058e-05
11. 917000000, -8.79998700756, 9.73607878276e-06, 1.944687162767681e-05
11. 927000000, -8.79998700424, 9.7399083089e-06, 1.9466338613045416e-05
11. 937000000, -8.79998698329, 9.7558808002e-06, 1.9487469073593788e-05
11. 947000000, -8.79998696447, 9.77036745718e-06, 1.950813707724427e-05
11. 958000000, -8.79998695871, 9.77603979424e-06, 1.9528042274997966e-05
11. 968000000, -8.79998695539, 9.77986941779e-06, 1.954750905529655e-05
11. 978000000, -8.79998693444, 9.79584183388e-06, 1.956863935309716e-05
11. 989000000, -8.79998691562, 9.81032840922e-06, 1.9589307188892337e-05
11. 999000000, -8.79998690986, 9.81600084355e-06, 1.9609212186188814e-05
12. 10000000, -8.79998690654, 9.81983056451e-06, 1.9628678761519114e-05
12. 20000000, -8.79998688559, 9.83580290538e-06, 1.9649808896235815e-05
12. 30000000, -8.79998686677, 9.85028939908e-06, 1.9670476563829147e-05
12. 40000000, -8.79998686101, 9.85596193066e-06, 1.9690381360613186e-05
12. 50000000, -8.79998685769, 9.85979174904e-06, 1.970984773093052e-05
12. 60000000, -8.79998683674, 9.87576401469e-06, 1.973097770350327e-05
12. 70000000, -8.79998681792, 9.89025042676e-06, 1.9751645203828516e-05
12. 80000000, -8.79998681216, 9.89592305561e-06, 1.9771549800933985e-05
12. 90000000, -8.79998680884, 9.89975297141e-06, 1.9791015967071856e-05
12. 100000000, -8.79998678789, 9.91572516185e-06, 1.9812145777627775e-05
12. 111000000, -8.79998676907, 9.93021149229e-06, 1.9832813110862887e-05
12. 121000000, -8.79998676331, 9.93588421841e-06, 1.9852717508379573e-05
12. 131000000, -8.79998676, 9.93971423163e-06, 1.9872183470476772e-05
12. 141000000, -8.79998673904, 9.95568634686e-06, 1.9893313119702215e-05
12. 152000000, -8.79998672022, 9.97017259567e-06, 1.991398028645693e-05
12. 162000000, -8.79998671446, 9.97584541907e-06, 1.993388448489836e-05
12. 172000000, -8.79998671115, 9.9796755297e-06, 1.995335024338788e-05
12. 182000000, -8.7999866902, 9.99564756972e-06, 1.9974479730652825e-05
12. 192000000, -8.79998667137, 1.00101337369e-05, 1.999514673035894e-05
12. 202000000, -8.79998666562, 1.00158066575e-05, 2.001505072872849e-05
12. 212000000, -8.7999866623, 1.00196368656e-05, 2.003451628265932e-05
12. 222000000, -8.79998664135, 1.00356088304e-05, 2.0055645607578435e-05
12. 232000000, -8.79998662252, 1.00500949159e-05, 2.0076312439847075e-05
12. 242000000, -8.79998661677, 1.00557679338e-05, 2.009621623913522e-05
12. 252000000, -8.79998661345, 1.00595982393e-05, 2.011568158946994e-05
12. 262000000, -8.7999865925, 1.00755701289e-05, 2.0136810753259848e-05
12. 272000000, -8.79998657368, 1.00900561328e-05, 2.015747741926246e-05
12. 282000000, -8.79998656792, 1.00957292479e-05, 2.017738101905242e-05
