Timestamp, x, y, yaw
11. 3000000, -9.69998522466, 1.11945018039e-05, 2.2409138877456066e-05
11. 13000000, -9.69998520584, 1.12089855218e-05, 2.242980090645945e-05
11. 23000000, -9.69998520008, 1.12146613588e-05, 2.2449698958609325e-05
11. 33000000, -9.69998519675, 1.12184944879e-05, 2.2469158431538194e-05
11. 44000000, -9.69998517581, 1.12344641955e-05, 2.2490282942217104e-05
11. 54000000, -9.69998515699, 1.12489478318e-05, 2.2510944807066276e-05
11. 65000000, -9.69998515122, 1.12546237659e-05, 2.2530842663094413e-05
11. 75000000, -9.6999851479, 1.12584569924e-05, 2.2550301935397985e-05
11. 85000000, -9.69998512695, 1.12744266248e-05, 2.257142628754476e-05
11. 95000000, -9.69998510813, 1.12889101794e-05, 2.259208798875989e-05
11. 105000000, -9.69998510237, 1.12945862106e-05, 2.2611985648329818e-05
11. 115000000, -9.69998509905, 1.12984195345e-05, 2.2631444719719655e-05
11. 125000000, -9.6999850781, 1.13143890916e-05, 2.265256891304452e-05
11. 135000000, -9.69998505928, 1.13288725646e-05, 2.2673230450340686e-05
11. 147000000, -9.69998505352, 1.1334548693e-05, 2.269312791341534e-05
11. 157000000, -9.69998505019, 1.13383821141e-05, 2.2712586783808113e-05
11. 167000000, -9.69998502924, 1.1354351596e-05, 2.2733710818169727e-05
11. 177000000, -9.69998501043, 1.13688349873e-05, 2.2754372191382145e-05
11. 187000000, -9.69998500466, 1.13745112129e-05, 2.2774269457754608e-05
11. 197000000, -9.69998500134, 1.13783447314e-05, 2.2793728126939568e-05
11. 207000000, -9.69998498039, 1.1394314138e-05, 2.2814852002364817e-05
11. 219000000, -9.69998496157, 1.14087974476e-05, 2.2835513211548888e-05
11. 229000000, -9.69998495581, 1.14144737703e-05, 2.2855410281406634e-05
11. 239000000, -9.69998495249, 1.14183073861e-05, 2.2874868749598225e-05
11. 249000000, -9.69998493154, 1.14342767175e-05, 2.2895992466170624e-05
11. 259000000, -9.69998491272, 1.14487599454e-05, 2.2916653511429798e-05
11. 269000000, -9.69998490695, 1.14544363653e-05, 2.2936550385241785e-05
11. 280000000, -9.69998490363, 1.14582700784e-05, 2.2956008652845796e-05
11. 290000000, -9.69998488268, 1.14742393345e-05, 2.2977132210947076e-05
11. 300000000, -9.69998486386, 1.14887224808e-05, 2.2997793092595764e-05
11. 310000000, -9.6999848581, 1.14943989979e-05, 2.3017689770175612e-05
11. 321000000, -9.69998485478, 1.14982328083e-05, 2.3037147837136128e-05
11. 331000000, -9.69998483383, 1.15142019891e-05, 2.3058271236877148e-05
11. 341000000, -9.69998481501, 1.15286850538e-05, 2.3078931955098947e-05
11. 352000000, -9.69998480925, 1.1534361668e-05, 2.3098828437057098e-05
11. 362000000, -9.69998480592, 1.15381955757e-05, 2.311828630387149e-05
11. 372000000, -9.69998478497, 1.15541646813e-05, 2.3139409545575116e-05
11. 382000000, -9.69998476616, 1.15686476643e-05, 2.316007010064469e-05
11. 392000000, -9.69998476039, 1.15743243756e-05, 2.317996638711908e-05
11. 402000000, -9.69998475707, 1.15781583807e-05, 2.3199424053935195e-05
