Timestamp, x, y, yaw
11. 552000000, -9.09998046647, 1.50855036061e-05, 3.029746225856543e-05
11. 562000000, -9.0999804607, 1.50911888543e-05, 3.0317341707055858e-05
11. 572000000, -9.09998045736, 1.50950314142e-05, 3.0336782141233594e-05
11. 582000000, -9.09998043642, 1.51109938164e-05, 3.0357891691397685e-05
11. 592000000, -9.09998041761, 1.51254695305e-05, 3.037853810157936e-05
11. 602000000, -9.09998041183, 1.51311548756e-05, 3.0398417363163323e-05
11. 612000000, -9.09998040849, 1.51349975326e-05, 3.0417857605946836e-05
11. 622000000, -9.09998038755, 1.51509598594e-05, 3.0438967006671886e-05
11. 632000000, -9.09998036874, 1.51654354918e-05, 3.0459613262291536e-05
11. 642000000, -9.09998036296, 1.51711209338e-05, 3.0479492336989713e-05
11. 652000000, -9.09998035963, 1.51749636879e-05, 3.0498932388411963e-05
11. 662000000, -9.09998033869, 1.51909259393e-05, 3.052004163974522e-05
11. 672000000, -9.09998031987, 1.520540149e-05, 3.05406877409079e-05
11. 682000000, -9.0999803141, 1.52110870289e-05, 3.056056662872962e-05
11. 692000000, -9.09998031076, 1.52149298801e-05, 3.058000648879393e-05
11. 702000000, -9.09998028982, 1.52308920561e-05, 3.0601115590559335e-05
11. 712000000, -9.09998027101, 1.52453675251e-05, 3.062176153706585e-05
11. 722000000, -9.09998026523, 1.52510531609e-05, 3.064164023843078e-05
11. 732000000, -9.0999802619, 1.52548961092e-05, 3.0661079907540156e-05
11. 742000000, -9.09998024095, 1.52708582099e-05, 3.0682188860423816e-05
11. 752000000, -9.09998022214, 1.52853335971e-05, 3.070283465295115e-05
11. 762000000, -9.09998021637, 1.52910193297e-05, 3.072271316793437e-05
11. 773000000, -9.09998021303, 1.52948623752e-05, 3.074215264620414e-05
11. 783000000, -9.09998019209, 1.53108244005e-05, 3.076326145016447e-05
11. 794000000, -9.09998017328, 1.53252997061e-05, 3.078390708868391e-05
11. 804000000, -9.0999801675, 1.53309855356e-05, 3.0803785417744734e-05
11. 815000000, -9.09998016416, 1.53348286781e-05, 3.082322470557186e-05
11. 825000000, -9.09998014322, 1.5350790628e-05, 3.084433336124339e-05
11. 836000000, -9.09998012441, 1.53652658519e-05, 3.086497884634279e-05
11. 846000000, -9.09998011863, 1.53709517783e-05, 3.088485698937374e-05
11. 856000000, -9.0999801153, 1.53747950179e-05, 3.0904296086704194e-05
11. 866000000, -9.09998009435, 1.53907568925e-05, 3.09254045935392e-05
11. 876000000, -9.09998007554, 1.54052320347e-05, 3.094604992474908e-05
11. 886000000, -9.09998006977, 1.54109180579e-05, 3.0965927881536484e-05
11. 896000000, -9.09998006643, 1.54147613946e-05, 3.098536678813138e-05
11. 906000000, -9.09998004549, 1.54307231938e-05, 3.1006475145771104e-05
