Timestamp, x, y, yaw
11. 346000000, -9.09997484025, 1.9687521614e-05, 3.963667051285701e-05
11. 357000000, -9.0999748369, 1.96913753264e-05, 3.965608960781442e-05
11. 367000000, -9.09997481596, 1.9707329053e-05, 3.967718262159162e-05
11. 377000000, -9.09997479716, 1.97217953692e-05, 3.969781191144801e-05
11. 387000000, -9.09997479137, 1.97274918359e-05, 3.971767035981284e-05
11. 397000000, -9.09997478802, 1.97313456451e-05, 3.973708927491941e-05
11. 407000000, -9.09997476708, 1.97472992962e-05, 3.9758182150672984e-05
11. 417000000, -9.09997474828, 1.97617655306e-05, 3.977881129744195e-05
11. 427000000, -9.09997474249, 1.97674620939e-05, 3.979866957100549e-05
11. 437000000, -9.09997473914, 1.9771316e-05, 3.9818088306817375e-05
11. 447000000, -9.0999747182, 1.97872695755e-05, 3.983918104508598e-05
11. 458000000, -9.0999746994, 1.98017357282e-05, 3.985981004925226e-05
11. 469000000, -9.09997469361, 1.9807432388e-05, 3.987966814789163e-05
11. 479000000, -9.09997469026, 1.98112863909e-05, 3.9899086704290915e-05
11. 491000000, -9.09997466932, 1.9827239891e-05, 3.992017930450742e-05
11. 501000000, -9.09997465052, 1.98417059619e-05, 3.9940808165563456e-05
11. 512000000, -9.09997464473, 1.98474027183e-05, 3.996066608922378e-05
11. 522000000, -9.09997464137, 1.9851256818e-05, 3.998008446620429e-05
11. 532000000, -9.09997462044, 1.98672102426e-05, 4.0001176928710336e-05
11. 542000000, -9.09997460164, 1.98816762318e-05, 4.0021805647030603e-05
11. 552000000, -9.09997459584, 1.98873730846e-05, 4.004166339621365e-05
11. 563000000, -9.09997459249, 1.98912272812e-05, 4.0061081594262266e-05
11. 573000000, -9.09997457156, 1.99071806303e-05, 4.008217391968043e-05
11. 583000000, -9.09997455276, 1.99216465377e-05, 4.010280249583339e-05
11. 593000000, -9.09997454696, 1.99273434871e-05, 4.0122660070821934e-05
11. 604000000, -9.09997454361, 1.99311977806e-05, 4.014207809020329e-05
11. 614000000, -9.09997452268, 1.99471510541e-05, 4.016317027827695e-05
11. 624000000, -9.09997450387, 1.99616168798e-05, 4.018379871198602e-05
11. 634000000, -9.09997449808, 1.99673139257e-05, 4.020365611230478e-05
11. 644000000, -9.09997449473, 1.9971168316e-05, 4.022307395255018e-05
11. 654000000, -9.09997447379, 1.9987121514e-05, 4.0244166003009715e-05
11. 664000000, -9.09997445499, 2.0001587258e-05, 4.0264794294055895e-05
11. 675000000, -9.0999744492, 2.00072844004e-05, 4.028465151969915e-05
11. 685000000, -9.09997444585, 2.00111388875e-05, 4.030406918080518e-05
11. 696000000, -9.09997442491, 2.002709201e-05, 4.032516109368271e-05
11. 706000000, -9.09997440611, 2.00415576722e-05, 4.0345789242080775e-05
11. 716000000, -9.09997440032, 2.00472549111e-05, 4.0365646293399e-05
11. 726000000, -9.09997439696, 2.00511094951e-05, 4.038506377571167e-05
11. 736000000, -9.09997437603, 2.0067062542e-05, 4.0406155551871316e-05
11. 746000000, -9.09997435723, 2.00815281225e-05, 4.042678355848285e-05
11. 757000000, -9.09997435143, 2.0087225458e-05, 4.044664043598729e-05
11. 767000000, -9.09997434808, 2.00910801387e-05, 4.0466057740023776e-05
11. 777000000, -9.09997432715, 2.01070331102e-05, 4.0487149379233443e-05
