Timestamp, x, y, yaw
11. 650000000, -9.3999789027, 1.63644314668e-05, 3.289155291212824e-05
11. 661000000, -9.39997889692, 1.63701198138e-05, 3.291142643166486e-05
11. 671000000, -9.39997889358, 1.63739654801e-05, 3.2930860793560615e-05
11. 681000000, -9.39997887264, 1.63899254697e-05, 3.295196561139208e-05
11. 691000000, -9.39997885383, 1.64043985694e-05, 3.29726071265004e-05
11. 701000000, -9.39997884805, 1.64100870131e-05, 3.299248046205977e-05
11. 711000000, -9.39997884471, 1.64139327764e-05, 3.30119146355327e-05
11. 722000000, -9.39997882377, 1.64298926907e-05, 3.303301930718377e-05
11. 732000000, -9.39997880496, 1.64443657086e-05, 3.305366067101411e-05
11. 742000000, -9.39997879918, 1.64500542491e-05, 3.307353382348396e-05
11. 752000000, -9.39997879584, 1.64539001095e-05, 3.3092967809372466e-05
11. 762000000, -9.3999787749, 1.64698599483e-05, 3.311407233502023e-05
11. 772000000, -9.39997875609, 1.64843328845e-05, 3.313471354779963e-05
11. 783000000, -9.39997875031, 1.64900215218e-05, 3.315458651690802e-05
11. 793000000, -9.39997874697, 1.64938674792e-05, 3.3174020314966246e-05
11. 803000000, -9.39997872603, 1.65098272427e-05, 3.319512469480102e-05
11. 813000000, -9.39997870722, 1.65243000972e-05, 3.321576575667887e-05
11. 824000000, -9.39997870144, 1.65299888313e-05, 3.3235638542816675e-05
11. 834000000, -9.3999786981, 1.65338348857e-05, 3.325507215340296e-05
11. 845000000, -9.39997867716, 1.65497945737e-05, 3.3276176387376227e-05
11. 855000000, -9.39997865835, 1.65642673465e-05, 3.32968172983088e-05
11. 865000000, -9.39997865257, 1.65699561774e-05, 3.331668990088376e-05
11. 875000000, -9.39997864923, 1.65738023288e-05, 3.3336123323465434e-05
11. 885000000, -9.39997862829, 1.65897619415e-05, 3.3357227411246754e-05
11. 895000000, -9.39997860948, 1.66042346325e-05, 3.337786817093631e-05
11. 905000000, -9.3999786037, 1.66099235601e-05, 3.3397740590100895e-05
11. 915000000, -9.39997860036, 1.66137698086e-05, 3.3417173824790345e-05
11. 925000000, -9.39997857942, 1.66297293458e-05, 3.343827776644871e-05
11. 935000000, -9.39997856061, 1.66442019552e-05, 3.345891837490106e-05
11. 945000000, -9.39997855483, 1.66498909795e-05, 3.347879061112239e-05
11. 955000000, -9.39997855149, 1.6653737325e-05, 3.3498223658380875e-05
11. 966000000, -9.39997853055, 1.66696967868e-05, 3.351932745479201e-05
11. 976000000, -9.39997851174, 1.66841693145e-05, 3.353996791289843e-05
11. 986000000, -9.39997850596, 1.66898584356e-05, 3.355983996647079e-05
11. 996000000, -9.39997850261, 1.66937048781e-05, 3.3579272826611615e-05
12. 6000000, -9.39997848167, 1.67096642645e-05, 3.3600376477667844e-05
12. 16000000, -9.39997846287, 1.67241367105e-05, 3.362101678538244e-05
12. 26000000, -9.39997845708, 1.67298259284e-05, 3.3640888656490804e-05
12. 37000000, -9.39997845374, 1.67336724679e-05, 3.3660321329725536e-05
12. 47000000, -9.3999784328, 1.67496317789e-05, 3.368142483521406e-05
12. 57000000, -9.39997841399, 1.67641041431e-05, 3.370206499225519e-05
12. 67000000, -9.39997840821, 1.67697934578e-05, 3.372193668034074e-05
12. 77000000, -9.39997840487, 1.67736400943e-05, 3.374136916600777e-05
12. 87000000, -9.39997838393, 1.67895993299e-05, 3.376247252578365e-05
