Timestamp, x, y, yaw
10. 854000000, -9.69998043642, 1.5110993816e-05, 3.0357891661776326e-05
10. 864000000, -9.69998041761, 1.51254695301e-05, 3.0378538072081624e-05
10. 874000000, -9.69998041183, 1.51311548752e-05, 3.0398417333779818e-05
10. 885000000, -9.69998040849, 1.51349975322e-05, 3.0417857576657538e-05
10. 896000000, -9.69998038755, 1.5150959859e-05, 3.0438966977329598e-05
10. 906000000, -9.69998036874, 1.51654354914e-05, 3.0459613232888908e-05
10. 916000000, -9.69998036296, 1.51711209334e-05, 3.047949230741418e-05
10. 927000000, -9.69998035963, 1.51749636875e-05, 3.0498932358638698e-05
10. 937000000, -9.69998033869, 1.51909259389e-05, 3.052004160971219e-05
10. 948000000, -9.69998031987, 1.52054014896e-05, 3.0540687710648095e-05
10. 958000000, -9.6999803141, 1.52110870285e-05, 3.056056659842311e-05
10. 968000000, -9.69998031076, 1.52149298797e-05, 3.05800064584495e-05
10. 978000000, -9.69998028982, 1.52308920557e-05, 3.0601115560542046e-05
10. 988000000, -9.69998027101, 1.52453675247e-05, 3.0621761507369366e-05
10. 998000000, -9.69998026523, 1.52510531605e-05, 3.064164020918819e-05
11. 8000000, -9.6999802619, 1.52548961088e-05, 3.0661079878772945e-05
11. 18000000, -9.69998024095, 1.52708582095e-05, 3.0682188832436384e-05
11. 28000000, -9.69998022214, 1.52853335968e-05, 3.070283462573138e-05
11. 38000000, -9.69998021637, 1.52910193294e-05, 3.072271314112762e-05
11. 48000000, -9.69998021303, 1.52948623748e-05, 3.0742152619778e-05
11. 58000000, -9.69998019209, 1.53108244002e-05, 3.076326142404363e-05
11. 68000000, -9.69998017328, 1.53252997057e-05, 3.0783907062845096e-05
11. 78000000, -9.6999801675, 1.53309855352e-05, 3.080378539161048e-05
11. 88000000, -9.69998016416, 1.53348286777e-05, 3.082322467919592e-05
11. 98000000, -9.69998014322, 1.53507906277e-05, 3.0844333334515506e-05
11. 109000000, -9.69998012441, 1.53652658516e-05, 3.086497881929641e-05
11. 119000000, -9.69998011863, 1.53709517779e-05, 3.088485696192192e-05
11. 129000000, -9.6999801153, 1.53747950175e-05, 3.090429605888113e-05
11. 139000000, -9.69998009435, 1.53907568921e-05, 3.092540456564076e-05
11. 149000000, -9.69998007554, 1.54052320343e-05, 3.094604989678428e-05
11. 159000000, -9.69998006977, 1.54109180575e-05, 3.096592785358937e-05
11. 169000000, -9.69998006643, 1.54147613942e-05, 3.098536676022055e-05
11. 179000000, -9.69998004549, 1.54307231934e-05, 3.100647511787372e-05
11. 189000000, -9.69998002668, 1.54451982539e-05, 3.102712029482742e-05
11. 199000000, -9.6999800209, 1.5450884374e-05, 3.104699806501818e-05
11. 209000000, -9.69998001756, 1.54547278078e-05, 3.106643678059786e-05
11. 219000000, -9.69997999662, 1.54706895316e-05, 3.1087544989635833e-05
11. 229000000, -9.69997997781, 1.54851645104e-05, 3.110819001285324e-05
11. 239000000, -9.69997997203, 1.54908507273e-05, 3.112806759724396e-05
11. 249000000, -9.69997996869, 1.54946942582e-05, 3.114750612250079e-05
11. 259000000, -9.69997994775, 1.55106559066e-05, 3.116861418281937e-05
11. 269000000, -9.69997992894, 1.55251308037e-05, 3.1189259052298644e-05
11. 279000000, -9.69997992316, 1.55308171174e-05, 3.120913645096281e-05
11. 289000000, -9.69997991983, 1.55346607454e-05, 3.122857478598985e-05
11. 300000000, -9.69997989888, 1.55506223184e-05, 3.124968269817886e-05
11. 310000000, -9.69997988007, 1.55650971338e-05, 3.127032741439629e-05
11. 320000000, -9.6999798743, 1.55707835445e-05, 3.1290204627699354e-05
11. 330000000, -9.69997987096, 1.55746272695e-05, 3.130964277293492e-05
11. 340000000, -9.69997985002, 1.55905887672e-05, 3.133075053736791e-05
11. 350000000, -9.69997983121, 1.56050635009e-05, 3.1351395100769835e-05
11. 361000000, -9.69997982543, 1.56107500084e-05, 3.1371272128874185e-05
11. 371000000, -9.69997982209, 1.56145938305e-05, 3.139071008441492e-05
11. 381000000, -9.69997980115, 1.56305552528e-05, 3.1411817700717116e-05
11. 392000000, -9.69997978234, 1.56450299048e-05, 3.143246211089903e-05
11. 402000000, -9.69997977656, 1.56507165091e-05, 3.145233895311086e-05
11. 412000000, -9.69997977322, 1.56545604284e-05, 3.1471776718275354e-05
11. 422000000, -9.69997975228, 1.56705217752e-05, 3.1492884186199994e-05
11. 433000000, -9.69997973347, 1.56849963455e-05, 3.151352844289056e-05
11. 443000000, -9.69997972769, 1.56906830467e-05, 3.153340509952181e-05
11. 453000000, -9.69997972436, 1.5694527063e-05, 3.155284267465627e-05
11. 463000000, -9.69997970341, 1.57104883345e-05, 3.157394999416945e-05
