Timestamp, x_f, y_f, yaw_f, x_se, y_se, yaw_se, x_th, y_th, yaw_th, x_fo, y_fo, yaw_fo, x_fi, y_fi, yaw_fi
55.689000000,-9.800456083,9.27825711451e-05,0.0015847352564852012,-9.19999289302,0.000123547343254,0.00242072914731563,-5.05129449304e-05,8.27336298417e-05,0.0023473952765284164,3.29275565107e-05,8.00002514961,7.313763335180716e-05,9.00018378426,7.00005227084,0.0001802353939308086
55.746000000,-9.80045950619,9.49800339504e-05,0.00163866839951914,-9.19999323291,0.000126371077703,0.002477275382993171,-5.08150796911e-05,8.39352932863e-05,0.002402246470783839,3.36382563377e-05,8.00002570507,7.47579999400476e-05,9.00018395278,7.00005278691,0.0001736518181854778
55.797000000,-9.80046541592,9.77846736168e-05,0.0016855148096388383,-9.19999316569,0.000128877893437,0.0025273955603464225,-5.17895485711e-05,8.52412409801e-05,0.0024508032702034964,3.42923200549e-05,8.0000262137,7.62078450602749e-05,9.00018413229,7.0000532601,0.00016781350814498353
55.852000000,-9.80045962019,9.52004351056e-05,0.0017329071010626544,-9.19999303831,0.000131970978966,0.0025836208094060556,-5.03764787045e-05,8.44400918865e-05,0.002482285611352666,3.49817590496e-05,8.00002675358,7.780065604437485e-05,9.00018430333,7.00005376367,0.00016148127443777832
55.906000000,-9.80045910186,9.53623613321e-05,0.0017847452898207313,-9.19999386261,0.000134969912122,0.0026383528823411377,-5.72471217745e-05,9.00860444978e-05,0.00252220098204761,3.56673174756e-05,8.00002728938,7.936636402188956e-05,9.0001844896,7.00005426351,0.0001553170011751312
55.958000000,-9.80046325995,9.79036931271e-05,0.001834942439860395,-9.19999294928,0.000137068422694,0.0026894578218355446,-5.56874967525e-05,9.02005853975e-05,0.0025728540438436547,3.63273575998e-05,8.00002780511,8.087513280311088e-05,9.00018467681,7.00005474487,0.00014943902083573905
56.8000000,-9.80047159906,0.000102569669631,0.001883504958864742,-9.19999247803,0.000139616863097,0.0027407842675568873,-5.65674761748e-05,9.22240245392e-05,0.0026181697453412,3.69618766391e-05,8.00002830079,8.232684667528569e-05,9.00018486354,7.00005520732,0.00014384381795105235
56.62000000,-9.80047025311,0.000101849481063,0.001929693594320182,-9.19999200885,0.000141561216032,0.0027962086105124827,-5.55721337797e-05,9.27026019875e-05,0.0026726765389533205,3.7649198665e-05,8.00002883922,8.392348490752847e-05,9.0001850641,7.00005570878,0.00013776362286796166
56.115000000,-9.80046929709,0.000101738324849,0.0019784691498675963,-9.19999360411,0.000144896623639,0.0028338494237448793,-5.65506186563e-05,9.34338998507e-05,0.0027088949556556335,3.83093191196e-05,8.00002935492,8.543532089193862e-05,9.0001852715,7.00005618739,0.00013206161801865133
56.170000000,-9.80047917479,0.000100943263642,0.0015119140032755674,-9.19999154533,0.000146454299824,0.0028855865943292563,-6.23530524599e-05,9.75164385807e-05,0.0027220680126457957,3.90185594365e-05,8.00002990763,8.703678090338307e-05,9.00018550903,7.00005669769,0.00012608121538398924
56.227000000,-9.80048400309,0.000100642035286,0.0008642848634569804,-9.19999412321,0.000149833131341,0.0023865215159184928,-6.37035531158e-05,9.65521238664e-05,0.0022626357032281084,3.97312053433e-05,8.00003046564,8.86950438035691e-05,9.0001857365,7.00005721152,0.00011997153577941668
56.282000000,-9.80047410417,9.43437823702e-05,0.000517345740005687,-9.19999189089,0.000148880505625,0.0020939367345225155,-6.29447787146e-05,9.94635362254e-05,0.001961799463928322,4.04405009361e-05,8.00003101832,9.02988287028898e-05,9.00018598498,7.00005771857,0.00011412273245899899
56.334000000,-9.80046930944,9.10368469186e-05,0.0003808096069134345,-9.20000286476,0.000160671909895,0.0017340481743944938,-6.03075732014e-05,9.74497946962e-05,0.001318544105332928,4.11007290834e-05,8.00003153398,9.181496262194347e-05,9.00018621246,7.00005819158,0.00010866243414398558
56.388000000,-9.80047093565,9.01100915703e-05,0.00029999675291192754,-9.19939564914,0.000173788423767,0.0019273196119108061,-6.58525593664e-05,9.49481842311e-05,0.0011459110713527092,4.17862192389e-05,8.00003206925,9.33905108924771e-05,9.00018645193,7.00005868325,0.00010305553090915972
56.445000000,-9.79910410693,0.000107873983892,0.0005336651360639121,-9.190624318,0.000185137019799,0.0031875846958449388,-6.38360885762e-05,9.37111629173e-05,0.0030552009060023258,4.25185894954e-05,8.00003264009,9.505555781645598e-05,9.00018671742,7.00005921206,9.720966206592998e-05
56.499000000,-9.79079156675,5.73982457298e-05,0.0008499157133568158,-9.1762218714,0.000430943715391,0.004510199058638791,-7.94856806565e-05,9.29442214936e-05,0.0038503521954838956,4.31831575426e-05,8.00003316023,9.660332822500328e-05,9.00018694819,7.00005969602,9.185531356288469e-05
56.550000000,-9.77620724985,-7.3193333317e-07,0.001935423413949457,-9.15958739684,0.000474195805074,0.00430188730931463,-8.31001390168e-05,9.37204229129e-05,0.0032693327938751017,4.38434937985e-05,8.00003367584,9.812372338850911e-05,9.00018718619,7.00006017741,8.665996340067985e-05
56.605000000,-9.7553826377,5.67728235362e-05,0.003467841549230029,-9.14163153061,0.000615774660384,0.004212687742807663,-8.16544060019e-05,9.64048928531e-05,0.002901646675534608,4.45503890566e-05,8.0000342266,9.973375893201172e-05,9.0001874496,7.00006069334,8.122673920406765e-05
56.655000000,-9.73415233984,0.000307783396359,0.005035604058196015,-9.12522009651,0.000728350950904,0.0042683603856972585,-8.52641733596e-05,9.66260378785e-05,0.002422932947343547,4.51659539655e-05,8.00003470972,0.00010119559587576057,9.00018765994,7.00006114791,7.637467436991634e-05
